iqm_timestamp,job_id,molecule,r,theta,geometry,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,res_r,two_qubit_gates,res_cz,res_move,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,cr_samples_per_batch,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_max_davidson_cycles,qpu_runtime
2025-12-05 15:14:24,019aef13-c5b2-7a83-a59e-a95eaf1a3f86,247,0.929032258064516,106.29032258064515,O 0.0 0.0 0.0; H 0.7433722862036413 0.0 0.557223995022491; H -0.7433722862036413 0.0 0.557223995022491,sto3g,1,110,14,829,1161,10000,451,451,710,258,452,-75.0018433494271,-75.00173648118076,-75.00184334942709,0.0001068682463483,1.4210854715202004e-14,4974,389,100000000.0,441,441.0,16384,0.8820861678004536,1.0,0.02691650390625,10,1,200,6.657441
2025-12-05 15:14:49,019aef14-2741-7491-8cbc-85aa691994cf,248,0.929032258064516,107.25806451612902,O 0.0 0.0 0.0; H 0.7480515571226581 0.0 0.5509263148650825; H -0.7480515571226581 0.0 0.5509263148650825,sto3g,1,110,14,835,1173,10000,461,461,712,258,454,-75.00129419839145,-75.00118532996134,-75.00129419839156,0.0001088684301038,1.1368683772161605e-13,5363,405,100000000.0,441,441.0,16384,0.9183673469387756,1.0,0.02691650390625,10,1,200,6.812141
2025-12-05 15:15:14,019aef14-8ada-7081-aaa4-91f71537f158,249,0.929032258064516,108.2258064516129,O 0.0 0.0 0.0; H 0.7526774770107697 0.0 0.5445893426474262; H -0.7526774770107697 0.0 0.5445893426474262,sto3g,1,110,14,834,1173,10000,465,465,708,256,452,-75.00067282432701,-75.000561816671,-75.00067282432698,0.0001110076560166,2.8421709430404014e-14,5434,417,100000000.0,441,441.0,16384,0.9455782312925172,1.0,0.02691650390625,10,1,200,6.578665
2025-12-05 15:15:38,019aef14-ea3a-7401-912d-4c347ee54d19,250,0.929032258064516,109.19354838709675,O 0.0 0.0 0.0; H 0.7572497159474076 0.0 0.5382135303223284; H -0.7572497159474076 0.0 0.5382135303223284,sto3g,1,110,14,809,1145,10000,455,455,690,250,440,-74.99998068176924,-74.99986740104934,-74.99998068176913,0.0001132807199013,1.1368683772161605e-13,5554,407,100000000.0,441,441.0,16384,0.9229024943310656,1.0,0.02691650390625,10,1,200,6.705233000000001
2025-12-05 15:16:05,019aef15-47f3-7bd0-bef5-f834a5476a09,251,0.929032258064516,110.16129032258064,O 0.0 0.0 0.0; H 0.7617679478405285 0.0 0.5317993326126722; H -0.7617679478405285 0.0 0.5317993326126722,sto3g,1,110,14,831,1175,10000,463,463,712,258,454,-74.99921922342621,-74.99910354086579,-74.9992192234262,0.0001156825604198,1.4210854715202004e-14,5801,410,100000000.0,441,441.0,16384,0.9297052154195012,1.0,0.02691650390625,10,1,200,6.750508999999999
2025-12-05 15:16:31,019aef15-b3d3-70f3-a415-0212ef3e17d2,252,0.929032258064516,111.12903225806453,O 0.0 0.0 0.0; H 0.7662318504498707 0.0 0.525347206978985; H -0.7662318504498707 0.0 0.525347206978985,sto3g,1,110,14,800,1136,10000,450,450,686,254,432,-74.99838990187224,-74.99827169360523,-74.99838990187219,0.0001182082670112,5.684341886080804e-14,5652,408,100000000.0,441,441.0,16384,0.9251700680272108,1.0,0.02691650390625,10,1,200,6.598434
2025-12-05 15:16:56,019aef16-179a-7e43-9b61-1e313c9fd2bd,253,0.929032258064516,112.09677419354838,O 0.0 0.0 0.0; H 0.770641105409937 0.0 0.5188576135868143; H -0.770641105409937 0.0 0.5188576135868143,sto3g,1,110,14,820,1148,10000,450,450,698,250,448,-74.99749417126364,-74.99737331821804,-74.99749417126353,0.0001208530456011,1.1368683772161605e-13,5425,403,100000000.0,441,441.0,16384,0.9138321995464852,1.0,0.02691650390625,10,1,200,6.914328
2025-12-05 15:17:20,019aef16-7840-7b30-8822-f39d1eb10980,254,0.929032258064516,113.06451612903226,O 0.0 0.0 0.0; H 0.7749953982526999 0.0 0.5123310152739073; H -0.7749953982526999 0.0 0.5123310152739073,sto3g,1,110,14,796,1126,10000,442,442,684,254,430,-74.99653348908286,-74.99640987689541,-74.99653348908268,0.0001236121874512,1.8474111129762605e-13,5683,410,100000000.0,441,441.0,16384,0.9297052154195012,1.0,0.02691650390625,10,1,200,6.615437
2025-12-05 15:17:43,019aef16-d59a-7512-b46a-8dd38a6ea040,255,0.929032258064516,114.03225806451611,O 0.0 0.0 0.0; H 0.7792944184300294 0.0 0.5057678775172023; H -0.7792944184300294 0.0 0.5057678775172023,sto3g,1,110,14,810,1132,10000,442,442,690,250,440,-74.99550931790913,-74.99538283687254,-74.99550931790895,0.0001264810365881,1.7053025658242404e-13,5287,401,100000000.0,441,441.0,16384,0.909297052154195,1.0,0.02691650390625,10,1,200,6.672012
2025-12-05 15:18:07,019aef17-30ed-73d3-9e07-23ff137aca20,256,0.929032258064516,115.0,O 0.0 0.0 0.0; H 0.7835378593358422 0.0 0.4991686683996299; H -0.7835378593358422 0.0 0.4991686683996299,sto3g,1,110,14,807,1138,10000,450,450,688,254,434,-74.99442312722061,-74.99429367226311,-74.99442312722053,0.0001294549575021,8.526512829121202e-14,5081,392,100000000.0,441,441.0,16384,0.8888888888888888,1.0,0.02691650390625,10,1,200,6.684101
2025-12-05 15:18:33,019aef17-8dc6-7280-bb96-df5bc18ead0f,257,0.9403225806451612,85.0,O 0.0 0.0 0.0; H 0.635272727483758 0.0 0.6932785280004875; H -0.635272727483758 0.0 0.6932785280004875,sto3g,1,110,14,810,1155,10000,455,455,700,258,442,-74.99783919923289,-74.99771970061309,-74.9978391992327,0.0001194986197958,1.8474111129762605e-13,5476,408,100000000.0,441,441.0,16384,0.9251700680272108,1.0,0.02691650390625,10,1,200,6.89084
2025-12-05 15:18:58,019aef17-f15c-70c0-bd7e-72d06bf76c68,258,0.9403225806451612,85.96774193548387,O 0.0 0.0 0.0; H 0.6411048393632035 0.0 0.6878889013614458; H -0.6411048393632035 0.0 0.6878889013614458,sto3g,1,110,14,779,1114,10000,444,444,670,250,420,-74.9992199962012,-74.99910394867867,-74.999219996201,0.000116047522539,1.9895196601282805e-13,5488,407,100000000.0,441,441.0,16384,0.9229024943310656,1.0,0.02691650390625,10,1,200,7.482736
2025-12-05 15:19:22,019aef18-58ba-7b23-bc0c-2ca8cb6999c4,259,0.9403225806451612,86.93548387096774,O 0.0 0.0 0.0; H 0.6468912276507753 0.0 0.682450214491613; H -0.6468912276507753 0.0 0.682450214491613,sto3g,1,110,14,802,1148,10000,454,454,694,258,436,-75.00049414477377,-75.00038114990232,-75.00049414477357,0.0001129948714435,1.9895196601282805e-13,5587,406,100000000.0,441,441.0,16384,0.9206349206349206,1.0,0.02691650390625,10,1,200,6.784036
2025-12-05 15:19:47,019aef18-b34b-7172-8bd1-8ae96e87cba5,260,0.9403225806451612,87.90322580645162,O 0.0 0.0 0.0; H 0.6526314796613083 0.0 0.6769628552780922; H -0.6526314796613083 0.0 0.6769628552780922,sto3g,1,110,14,796,1144,10000,452,452,692,258,434,-75.00166351446899,-75.00155319364372,-75.0016635144689,0.0001103208252715,8.526512829121202e-14,5581,418,100000000.0,441,441.0,16384,0.947845804988662,1.0,0.02691650390625,10,1,200,6.873203999999999
2025-12-05 15:20:11,019aef19-14dd-7471-a596-b01c15e61c5e,261,0.9403225806451612,88.87096774193549,O 0.0 0.0 0.0; H 0.6583251860000761 0.0 0.6714272150792974; H -0.6583251860000761 0.0 0.6714272150792974,sto3g,1,110,14,819,1167,10000,461,461,706,258,448,-75.00272993116639,-75.00262192458493,-75.00272993116616,0.0001080065814562,2.273736754432321e-13,5269,407,100000000.0,441,441.0,16384,0.9229024943310656,1.0,0.02691650390625,10,1,200,7.247805
2025-12-05 15:20:34,019aef19-715b-7092-87d4-31f9eec6b5e9,262,0.9403225806451612,89.83870967741936,O 0.0 0.0 0.0; H 0.6639719405919897 0.0 0.6658436886970418; H -0.6639719405919897 0.0 0.6658436886970418,sto3g,1,110,14,815,1166,10000,462,462,704,258,446,-75.00369518021134,-75.00358914585057,-75.00369518021121,0.000106034360769,1.2789769243681806e-13,5330,412,100000000.0,441,441.0,16384,0.9342403628117912,1.0,0.02691650390625,10,1,200,6.703771
2025-12-05 15:21:00,019aef19-ce88-77c2-bb6d-4d7e2a94d931,263,0.9403225806451612,90.80645161290325,O 0.0 0.0 0.0; H 0.6695713407105577 0.0 0.6602126743483815; H -0.6695713407105577 0.0 0.6602126743483815,sto3g,1,110,14,790,1141,10000,455,455,686,258,428,-75.00456100926017,-75.00445662187111,-75.00456100926012,0.000104387389058,5.684341886080804e-14,5537,419,100000000.0,441,441.0,16384,0.9501133786848072,1.0,0.02691650390625,10,1,200,6.890142
2025-12-05 15:21:25,019aef1a-3192-7692-910d-a6862d7c747b,264,0.9403225806451612,91.7741935483871,O 0.0 0.0 0.0; H 0.67512298700661 0.0 0.6545345736372132; H -0.67512298700661 0.0 0.6545345736372132,sto3g,1,110,14,780,1120,10000,448,448,672,250,422,-75.00532913089465,-75.00522608102433,-75.00532913089444,0.0001030498703187,2.131628207280301e-13,5329,415,100000000.0,441,441.0,16384,0.9410430839002268,1.0,0.02691650390625,10,1,200,6.615833
2025-12-05 15:21:50,019aef1a-945a-7502-ae44-11cf757d10c9,265,0.9403225806451612,92.74193548387098,O 0.0 0.0 0.0; H 0.6806264835367781 0.0 0.6488097915256333; H -0.6806264835367781 0.0 0.6488097915256333,sto3g,1,110,14,785,1135,10000,453,453,682,258,424,-75.00600122503826,-75.00589921808488,-75.00600122503815,0.0001020069533836,1.1368683772161605e-13,5505,413,100000000.0,441,441.0,16384,0.9365079365079364,1.0,0.02691650390625,10,1,200,6.946303
2025-12-05 15:22:49,019aef1a-f93c-7fd1-a9e8-584031e521da,266,0.9403225806451612,93.70967741935485,O 0.0 0.0 0.0; H 0.6860814377917349 0.0 0.6430387363050547; H -0.6860814377917349 0.0 0.6430387363050547,sto3g,1,110,14,804,1147,10000,453,453,694,258,436,-75.00657894120707,-75.0064776965096,-75.00657894120704,0.0001012446974613,2.8421709430404014e-14,5441,415,100000000.0,441,441.0,16384,0.9410430839002268,1.0,0.02691650390625,10,1,200,6.571461
2025-12-05 15:23:13,019aef1b-da7d-79f0-8ab2-e4e1db35205d,267,0.9403225806451612,94.6774193548387,O 0.0 0.0 0.0; H 0.6914874607241877 0.0 0.6372218195670882; H -0.6914874607241877 0.0 0.6372218195670882,sto3g,1,110,14,807,1145,10000,447,447,698,258,440,-75.00706390061384,-75.00696315058262,-75.00706390061372,0.0001007500312226,1.2789769243681806e-13,5248,414,100000000.0,441,441.0,16384,0.9387755102040816,1.0,0.02691650390625,10,1,200,7.120105000000001
2025-12-05 15:23:39,019aef1c-389b-76e2-8259-dadb527b0138,268,0.9403225806451612,95.64516129032258,O 0.0 0.0 0.0; H 0.6968441667766253 0.0 0.6313594561741881; H -0.6968441667766253 0.0 0.6313594561741881,sto3g,1,110,14,805,1153,10000,457,457,696,258,438,-75.00745769815249,-75.00735718744097,-75.0074576981524,0.000100510711519,9.947598300641405e-14,5368,414,100000000.0,441,441.0,16384,0.9387755102040816,1.0,0.02691650390625,10,1,200,6.821518
2025-12-05 15:24:03,019aef1c-a065-7f93-a29b-3872d895ef34,269,0.9403225806451612,96.61290322580643,O 0.0 0.0 0.0; H 0.7021511739088163 0.0 0.625452064230063; H -0.7021511739088163 0.0 0.625452064230063,sto3g,1,110,14,803,1155,10000,459,459,696,258,438,-75.00776190428263,-75.00766138900246,-75.00776190428248,0.0001005152801667,1.5631940186722204e-13,4987,411,100000000.0,441,441.0,16384,0.9319727891156464,1.0,0.02691650390625,10,1,200,6.693028
2025-12-05 15:24:29,019aef1c-fd6c-7f71-ad36-d159844d6736,270,0.9403225806451612,97.58064516129032,O 0.0 0.0 0.0; H 0.7074081036250556 0.0 0.6195000650498582; H -0.7074081036250556 0.0 0.6195000650498582,sto3g,1,110,14,793,1128,10000,448,448,680,250,430,-75.00797806682952,-75.00787731381004,-75.0079780668295,0.0001007530194812,2.8421709430404014e-14,5176,414,100000000.0,441,441.0,16384,0.9387755102040816,1.0,0.02691650390625,10,1,200,6.754441
2025-12-05 15:24:53,019aef1d-644d-7f90-be6d-1e52770438bc,271,0.9403225806451612,98.5483870967742,O 0.0 0.0 0.0; H 0.7126145810011588 0.0 0.613503883130106; H -0.7126145810011588 0.0 0.613503883130106,sto3g,1,110,14,814,1153,10000,451,451,702,258,444,-75.00810771271955,-75.00800649881072,-75.0081077127194,0.0001012139088345,1.5631940186722204e-13,5203,410,100000000.0,441,441.0,16384,0.9297052154195012,1.0,0.02691650390625,10,1,200,6.710755000000001
2025-12-05 15:25:20,019aef1d-c4d6-73c2-bd0b-43be4c606668,272,0.9403225806451612,99.51612903225806,O 0.0 0.0 0.0; H 0.7177702347112026 0.0 0.6074639461184516; H -0.7177702347112026 0.0 0.6074639461184516,sto3g,1,110,14,809,1150,10000,452,452,698,258,440,-75.00815234965894,-75.00805046108016,-75.00815234965873,0.0001018885787829,2.131628207280301e-13,5348,415,100000000.0,441,441.0,16384,0.9410430839002268,1.0,0.02691650390625,10,1,200,6.928238
2025-12-05 15:26:18,019aef1e-27b3-7cc0-aac2-d74aae80a621,273,0.9403225806451612,100.48387096774194,O 0.0 0.0 0.0; H 0.7228746970540064 0.0 0.6013806847831531; H -0.7228746970540064 0.0 0.6013806847831531,sto3g,1,110,14,832,1172,10000,462,462,710,258,452,-75.00811346777475,-75.00801069950661,-75.00811346777475,0.0001027682681353,0.0,5001,412,100000000.0,441,441.0,16384,0.9342403628117912,1.0,0.02691650390625,10,1,200,7.048358999999998
2025-12-05 15:26:43,019aef1f-09bd-7602-9e42-e003b902a184,274,0.9403225806451612,101.4516129032258,O 0.0 0.0 0.0; H 0.7279276039793582 0.0 0.5952545329823591; H -0.7279276039793582 0.0 0.5952545329823591,sto3g,1,110,14,846,1199,10000,477,477,722,262,460,-75.00799254122462,-75.00788869644362,-75.00799254122454,0.0001038447810088,8.526512829121202e-14,5148,409,100000000.0,441,441.0,16384,0.927437641723356,1.0,0.02691650390625,10,1,200,6.914031
2025-12-05 15:27:07,019aef1f-6de6-7c60-96bd-0141efb219e5,275,0.9403225806451612,102.41935483870968,O 0.0 0.0 0.0; H 0.7329285951139775 0.0 0.5890859276331656; H -0.7329285951139775 0.0 0.5890859276331656,sto3g,1,110,14,810,1133,10000,443,443,690,250,440,-75.00779102978419,-75.00768591934083,-75.00779102978399,0.0001051104433571,1.9895196601282805e-13,5211,411,100000000.0,441,441.0,16384,0.9319727891156464,1.0,0.02691650390625,10,1,200,6.556259000000001
2025-12-05 15:27:30,019aef1f-cb84-7f13-8c35-8bb154bfaf21,276,0.9403225806451612,103.38709677419357,O 0.0 0.0 0.0; H 0.7378773137872175 0.0 0.5828753086804552; H -0.7378773137872175 0.0 0.5828753086804552,sto3g,1,110,14,823,1157,10000,451,451,706,258,448,-75.00751038042323,-75.00740382197036,-75.00751038042321,0.0001065584528703,1.4210854715202004e-14,5379,402,100000000.0,441,441.0,16384,0.91156462585034,1.0,0.02691650390625,10,1,200,6.5622180000000006
2025-12-05 15:27:56,019aef20-276f-7893-8748-562d54f1a0c2,277,0.9403225806451612,104.35483870967742,O 0.0 0.0 0.0; H 0.7427734070565033 0.0 0.5766231190655209; H -0.7427734070565033 0.0 0.5766231190655209,sto3g,1,110,14,795,1123,10000,443,443,680,250,430,-75.00715202887704,-75.00704384831161,-75.00715202887699,0.0001081805654337,5.684341886080804e-14,5265,416,100000000.0,441,441.0,16384,0.943310657596372,1.0,0.02691650390625,10,1,200,6.922854
2025-12-05 15:28:18,019aef20-8894-7462-b41d-1dfaad8d14d3,278,0.9403225806451612,105.3225806451613,O 0.0 0.0 0.0; H 0.7476165257325031 0.0 0.5703298046944744; H -0.7476165257325031 0.0 0.5703298046944744,sto3g,1,110,14,837,1172,10000,458,458,714,258,456,-75.00671740121602,-75.00660742894344,-75.00671740121597,0.0001099722725825,5.684341886080804e-14,5231,395,100000000.0,441,441.0,16384,0.8956916099773242,1.0,0.02691650390625,10,1,200,6.786273
2025-12-05 15:28:44,019aef20-e16a-7dc1-851a-dff8765e6838,279,0.9403225806451612,106.29032258064515,O 0.0 0.0 0.0; H 0.7524063244040328 0.0 0.563995814406445; H -0.7524063244040328 0.0 0.563995814406445,sto3g,1,110,14,819,1156,10000,454,454,702,258,444,-75.00620791542369,-75.0060959886844,-75.00620791542357,0.0001119267392937,1.1368683772161605e-13,5265,404,100000000.0,441,441.0,16384,0.9160997732426304,1.0,0.02691650390625,10,1,200,6.691301
2025-12-05 15:29:07,019aef21-43a9-75c0-a870-2d5e33377e2e,280,0.9403225806451612,107.25806451612902,O 0.0 0.0 0.0; H 0.7571424614626905 0.0 0.5576215999415679; H -0.7571424614626905 0.0 0.5576215999415679,sto3g,1,110,14,819,1160,10000,462,462,698,254,444,-75.00562498298423,-75.00551094465241,-75.00562498298403,0.0001140383318158,1.9895196601282805e-13,5171,408,100000000.0,441,441.0,16384,0.9251700680272108,1.0,0.02691650390625,10,1,200,6.619685
2025-12-05 15:29:33,019aef21-9fd1-7010-8377-9e004018aa44,281,0.9403225806451612,108.2258064516129,O 0.0 0.0 0.0; H 0.7618245991272201 0.0 0.5512076159087665; H -0.7618245991272201 0.0 0.5512076159087665,sto3g,1,110,14,815,1152,10000,452,452,700,258,442,-75.0049700104862,-75.00485370877499,-75.0049700104862,0.0001163017112162,0.0,5111,407,100000000.0,441,441.0,16384,0.9229024943310656,1.0,0.02691650390625,10,1,200,6.96957
2025-12-05 15:29:55,019aef22-029b-7201-af89-b7ad2c041538,282,0.9403225806451612,109.19354838709675,O 0.0 0.0 0.0; H 0.7664524034676019 0.0 0.544754319753329; H -0.7664524034676019 0.0 0.544754319753329,sto3g,1,110,14,814,1135,10000,443,443,692,250,442,-75.00424440124571,-75.00412568962075,-75.00424440124556,0.0001187116249639,1.5631940186722204e-13,4519,366,100000000.0,441,441.0,16384,0.8299319727891157,1.0,0.02691650390625,10,1,200,6.674807
2025-12-05 15:30:20,019aef22-5a73-7942-9185-70405d2b4599,283,0.9403225806451612,110.16129032258064,O 0.0 0.0 0.0; H 0.7710255444288683 0.0 0.5382621717242846; H -0.7710255444288683 0.0 0.5382621717242846,sto3g,1,110,14,838,1180,10000,464,464,716,258,458,-75.00344955694948,-75.00332829377199,-75.00344955694935,0.0001212631774905,1.2789769243681806e-13,4963,411,100000000.0,441,441.0,16384,0.9319727891156464,1.0,0.02691650390625,10,1,200,6.977266
2025-12-05 15:30:44,019aef22-bcb1-7793-9ded-90bb1ebef2f1,284,0.9403225806451612,111.12903225806453,O 0.0 0.0 0.0; H 0.7755436958546436 0.0 0.5317316348415768; H -0.7755436958546436 0.0 0.5317316348415768,sto3g,1,110,14,826,1164,10000,456,456,708,258,450,-75.0025868793261,-75.00246292773207,-75.00258687932605,0.0001239515940341,5.684341886080804e-14,5158,415,100000000.0,441,441.0,16384,0.9410430839002268,1.0,0.02691650390625,10,1,200,6.801952
2025-12-05 15:31:09,019aef23-1a47-7670-ab74-9663b2c36038,285,0.9403225806451612,112.09677419354838,O 0.0 0.0 0.0; H 0.780006535510405 0.0 0.525163174863043; H -0.780006535510405 0.0 0.525163174863043,sto3g,1,110,14,805,1132,10000,444,444,688,250,438,-75.00165777184324,-75.00153099960679,-75.00165777184324,0.0001267722364559,0.0,5309,412,100000000.0,441,441.0,16384,0.9342403628117912,1.0,0.02691650390625,10,1,200,6.972671
2025-12-05 15:31:34,019aef23-8062-7202-9559-1892607f5a07,286,0.9403225806451612,113.06451612903226,O 0.0 0.0 0.0; H 0.7844137451064653 0.0 0.5185572602511944; H -0.7844137451064653 0.0 0.5185572602511944,sto3g,1,110,14,801,1126,10000,438,438,688,254,434,-75.00066364143672,-75.00053392086814,-75.00066364143649,0.0001297205685801,2.273736754432321e-13,5128,410,100000000.0,441,441.0,16384,0.9297052154195012,1.0,0.02691650390625,10,1,200,6.6874020000000005
2025-12-05 15:31:57,019aef23-db85-7dd2-b3eb-86969d86c858,287,0.9403225806451612,114.03225806451611,O 0.0 0.0 0.0; H 0.7887650103206723 0.0 0.5119143621398072; H -0.7887650103206723 0.0 0.5119143621398072,sto3g,1,110,14,780,1114,10000,444,444,670,252,418,-74.99960590026969,-74.99947310815035,-74.99960590026954,0.0001327921193308,1.4210854715202006e-13,4838,408,100000000.0,441,441.0,16384,0.9251700680272108,1.0,0.02691650390625,10,1,200,6.534069
2025-12-05 15:32:21,019aef24-37ec-72a2-900f-e66646d3bc93,288,0.9403225806451612,115.0,O 0.0 0.0 0.0; H 0.7930600208208264 0.0 0.5052349543003198; H -0.7930600208208264 0.0 0.5052349543003198,sto3g,1,110,14,811,1138,10000,446,446,692,252,440,-74.99848596753036,-74.99834998508067,-74.9984859675302,0.0001359824496915,1.5631940186722204e-13,4867,392,100000000.0,441,441.0,16384,0.8888888888888888,1.0,0.02691650390625,10,1,200,6.386655
2025-12-05 15:32:44,019aef24-94c0-7733-bd50-08bfeaeb604f,289,0.9516129032258064,85.0,O 0.0 0.0 0.0; H 0.6429003588600637 0.0 0.7016026269644727; H -0.6429003588600637 0.0 0.7016026269644727,sto3g,1,110,14,805,1140,10000,446,446,694,258,436,-75.00236535258229,-75.00223930212651,-75.00236535258209,0.0001260504557762,1.9895196601282805e-13,5140,411,100000000.0,441,441.0,16384,0.9319727891156464,1.0,0.02691650390625,10,1,200,6.654631
2025-12-05 15:33:09,019aef24-f0a4-7f41-ab53-b29280ca2d90,290,0.9516129032258064,85.96774193548387,O 0.0 0.0 0.0; H 0.6488024960965524 0.0 0.6961482878271921; H -0.6488024960965524 0.0 0.6961482878271921,sto3g,1,110,14,829,1174,10000,464,464,710,260,450,-75.00369599270819,-75.00357363845698,-75.00369599270797,0.0001223542512036,2.131628207280301e-13,5353,408,100000000.0,441,441.0,16384,0.9251700680272108,1.0,0.02691650390625,10,1,200,6.767474
2025-12-05 15:33:33,019aef25-4eba-7e13-8638-b4956886b77e,291,0.9516129032258064,86.93548387096774,O 0.0 0.0 0.0; H 0.6546583607443524 0.0 0.6906442993997456; H -0.6546583607443524 0.0 0.6906442993997456,sto3g,1,110,14,815,1159,10000,457,457,702,258,444,-75.00492144976106,-75.00480236928455,-75.00492144976094,0.0001190804765087,1.1368683772161605e-13,5015,377,100000000.0,441,441.0,16384,0.854875283446712,1.0,0.02691650390625,10,1,200,6.924768
2025-12-05 15:33:58,019aef25-b00c-77e0-aca2-2278f0993b89,292,0.9516129032258064,87.90322580645162,O 0.0 0.0 0.0; H 0.6604675351632451 0.0 0.6850910542265427; H -0.6604675351632451 0.0 0.6850910542265427,sto3g,1,110,14,795,1144,10000,454,454,690,258,432,-75.00604352200673,-75.00592731399298,-75.00604352200646,0.0001162080137504,2.700062395888381e-13,5139,405,100000000.0,441,441.0,16384,0.9183673469387756,1.0,0.02691650390625,10,1,200,7.031528
2025-12-05 15:34:23,019aef26-1246-72c1-9389-451b53bbdcbb,293,0.9516129032258064,88.87096774193549,O 0.0 0.0 0.0; H 0.6662296050429586 0.0 0.6794889483649835; H -0.6662296050429586 0.0 0.6794889483649835,sto3g,1,110,14,808,1155,10000,457,457,698,258,440,-75.00706396659832,-75.00695024974905,-75.00706396659803,0.0001137168492704,2.9842794901924213e-13,5472,411,100000000.0,441,441.0,16384,0.9319727891156464,1.0,0.02691650390625,10,1,200,6.751592
2025-12-05 15:34:50,019aef26-72ef-7d93-b1b2-b65637b84389,294,0.9516129032258064,89.83870967741936,O 0.0 0.0 0.0; H 0.6719441594327168 0.0 0.6738383813572121; H -0.6719441594327168 0.0 0.6738383813572121,sto3g,1,110,14,803,1149,10000,455,455,694,258,436,-75.0079845024216,-75.00787291427133,-75.00798450242144,0.0001115881502755,1.7053025658242404e-13,5327,405,100000000.0,441,441.0,16384,0.9183673469387756,1.0,0.02691650390625,10,1,200,6.932522
2025-12-05 15:35:19,019aef26-de56-7f90-b175-c286c645eccd,295,0.9516129032258064,90.80645161290325,O 0.0 0.0 0.0; H 0.6776107907705472 0.0 0.668139756201621; H -0.6776107907705472 0.0 0.668139756201621,sto3g,1,110,14,799,1151,10000,457,457,694,258,436,-75.00880681269899,-75.00869700858361,-75.00880681269878,0.0001098041153824,2.131628207280301e-13,5156,406,100000000.0,441,441.0,16384,0.9206349206349206,1.0,0.02691650390625,10,1,200,6.799841
2025-12-05 15:35:44,019aef27-4d72-7b42-8a53-c7b8a8d7e459,296,0.9516129032258064,91.7741935483871,O 0.0 0.0 0.0; H 0.6832290949123496 0.0 0.6623934793241094; H -0.6832290949123496 0.0 0.6623934793241094,sto3g,1,110,14,808,1156,10000,458,458,698,258,440,-75.00953254738633,-75.00942419935821,-75.00953254738603,0.0001083480281209,2.9842794901924213e-13,5189,407,100000000.0,441,441.0,16384,0.9229024943310656,1.0,0.02691650390625,10,1,200,6.816113
2025-12-05 15:36:11,019aef27-b07b-7db3-9e7d-44334df5e4c2,297,0.9516129032258064,92.74193548387098,O 0.0 0.0 0.0; H 0.6887986711607188 0.0 0.6565999605490971; H -0.6887986711607188 0.0 0.6565999605490971,sto3g,1,110,14,806,1148,10000,450,450,698,258,440,-75.01016332539396,-75.01005612119089,-75.01016332539372,0.0001072042030756,2.415845301584341e-13,5245,408,100000000.0,441,441.0,16384,0.9251700680272108,1.0,0.02691650390625,10,1,200,6.799582
2025-12-05 15:36:37,019aef28-18f4-7513-bfaa-92edc8b6179a,298,0.9516129032258064,93.70967741935485,O 0.0 0.0 0.0; H 0.6943191222935224 0.0 0.6507596130702954; H -0.6943191222935224 0.0 0.6507596130702954,sto3g,1,110,14,837,1195,10000,479,479,716,262,454,-75.01070073665848,-75.01059437871203,-75.01070073665828,0.0001063579464499,1.9895196601282805e-13,5175,411,100000000.0,441,441.0,16384,0.9319727891156464,1.0,0.02691650390625,10,1,200,6.932575999999999
2025-12-05 15:37:04,019aef28-7dbf-76c2-8475-c302301b16f2,299,0.9516129032258064,94.6774193548387,O 0.0 0.0 0.0; H 0.699790054592231 0.0 0.6448728534212386; H -0.699790054592231 0.0 0.6448728534212386,sto3g,1,110,14,824,1169,10000,461,461,708,258,450,-75.01114634408637,-75.01104054857329,-75.01114634408624,0.0001057955130789,1.2789769243681806e-13,5171,411,100000000.0,441,441.0,16384,0.9319727891156464,1.0,0.02691650390625,10,1,200,6.721921
2025-12-05 15:37:27,019aef28-e7b2-79f0-b2e2-0c5e63955ca5,300,0.9516129032258064,95.64516129032258,O 0.0 0.0 0.0; H 0.7052110778699981 0.0 0.6389401014455763; H -0.7052110778699981 0.0 0.6389401014455763,sto3g,1,110,14,825,1169,10000,461,461,708,258,450,-75.01150168539473,-75.01139618133324,-75.01150168539466,0.0001055040614943,7.105427357601003e-14,5002,392,100000000.0,441,441.0,16384,0.8888888888888888,1.0,0.02691650390625,10,1,200,6.693506999999999
2025-12-05 15:37:52,019aef29-410d-7d22-86a7-a7d1d6427b34,301,0.9516129032258064,96.61290322580643,O 0.0 0.0 0.0; H 0.7105818054994882 0.0 0.6329617802671307; H -0.7105818054994882 0.0 0.6329617802671307,sto3g,1,110,14,812,1155,10000,455,455,700,258,442,-75.01176827486447,-75.0116628032574,-75.0117682748644,0.0001054716070711,7.105427357601003e-14,4911,402,100000000.0,441,441.0,16384,0.91156462585034,1.0,0.02691650390625,10,1,200,6.619262
